date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
3/28/2024,38,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,42.14,54.96,182,FALSE,FALSE,Rainy
3/28/2024,38,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,43.46,52.19,87,TRUE,TRUE,Cloudy
3/28/2024,8,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.24,7.03,406,TRUE,FALSE,Cloudy
3/28/2024,22,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.71,2.42,301,FALSE,FALSE,Sunny
3/28/2024,19,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.86,10.34,675,TRUE,FALSE,Sunny
3/28/2024,42,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,37.09,47.13,156,TRUE,FALSE,Sunny
3/28/2024,12,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.22,5.43,367,FALSE,FALSE,Rainy
3/28/2024,37,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.07,6.99,202,FALSE,FALSE,Sunny
3/28/2024,20,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,25.97,56.23,0,FALSE,FALSE,Cloudy
3/28/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,18.81,27.97,0,FALSE,FALSE,Sunny
3/28/2024,13,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,19.22,25.1,189,TRUE,FALSE,Sunny
3/28/2024,6,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.98,28.21,0,FALSE,FALSE,Sunny
3/28/2024,32,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,6.12,7.64,346,FALSE,FALSE,Sunny
3/28/2024,45,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,9.05,14.83,226,FALSE,FALSE,Sunny
3/28/2024,6,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.95,7.18,341,FALSE,FALSE,Rainy
3/28/2024,23,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,42.09,48.27,209,TRUE,FALSE,Sunny
3/28/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.21,29.3,0,FALSE,FALSE,Cloudy
3/28/2024,41,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.87,15.28,258,FALSE,FALSE,Cloudy
3/28/2024,33,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.55,7.88,168,FALSE,FALSE,Sunny
3/28/2024,13,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.07,8.07,262,FALSE,FALSE,Cloudy
3/28/2024,5,Cafe,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.64,5.58,270,FALSE,FALSE,Rainy
3/28/2024,9,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.59,7.36,301,TRUE,FALSE,Cloudy
3/28/2024,30,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.28,14.02,91,FALSE,FALSE,Sunny
3/28/2024,11,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,9.71,16.35,0,FALSE,FALSE,Rainy
3/29/2024,11,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,9.72,15.58,200,FALSE,TRUE,Sunny
3/29/2024,31,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.22,8.32,405,FALSE,FALSE,Sunny
3/29/2024,19,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,10.82,19.08,182,FALSE,FALSE,Sunny
3/29/2024,40,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,19.69,39.73,95,FALSE,FALSE,Sunny
3/29/2024,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,35.95,65.68,115,FALSE,FALSE,Cloudy
3/29/2024,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.32,12.84,287,FALSE,FALSE,Sunny
3/29/2024,25,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,21.25,26.46,225,FALSE,FALSE,Sunny
3/29/2024,38,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,13.16,16.8,261,FALSE,FALSE,Sunny
3/29/2024,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.57,25.45,182,FALSE,FALSE,Cloudy
3/29/2024,29,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,7.87,12.71,269,FALSE,FALSE,Cloudy
3/29/2024,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.4,9.06,224,FALSE,FALSE,Rainy
3/29/2024,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.51,22.19,119,TRUE,FALSE,Sunny
3/29/2024,44,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.34,3.1,313,FALSE,FALSE,Cloudy
3/29/2024,46,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.66,11.95,220,FALSE,FALSE,Cloudy
3/29/2024,3,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,36.71,43.47,164,FALSE,FALSE,Sunny
3/29/2024,33,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,29.12,47.28,78,FALSE,FALSE,Cloudy
3/29/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.17,18.58,108,TRUE,FALSE,Rainy
3/29/2024,37,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,10.27,15.58,197,FALSE,FALSE,Sunny
3/29/2024,43,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.48,13.77,424,FALSE,FALSE,Cloudy
3/29/2024,10,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.74,7.72,390,FALSE,FALSE,Rainy
3/29/2024,40,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.04,2.36,626,FALSE,FALSE,Sunny
3/29/2024,42,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,51.21,66.49,0,FALSE,FALSE,Sunny
3/29/2024,8,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.84,13.35,62,FALSE,FALSE,Rainy
3/29/2024,33,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.97,13.15,330,FALSE,FALSE,Rainy
3/29/2024,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.01,8.25,291,FALSE,FALSE,Cloudy
3/30/2024,30,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,13.02,16.44,160,FALSE,FALSE,Sunny
3/30/2024,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.96,2.72,358,FALSE,FALSE,Rainy
3/30/2024,33,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.93,8.53,302,FALSE,FALSE,Cloudy
3/30/2024,33,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.75,19.99,19,FALSE,FALSE,Rainy
3/30/2024,10,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.92,8.42,264,FALSE,FALSE,Cloudy
3/30/2024,4,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,34.83,43.35,55,FALSE,FALSE,Sunny
3/30/2024,46,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.1,13.98,421,FALSE,FALSE,Sunny
3/30/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.64,2.39,641,FALSE,FALSE,Sunny
3/30/2024,41,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,28.88,35.36,166,FALSE,FALSE,Sunny
3/30/2024,35,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,10.61,21.99,89,FALSE,FALSE,Cloudy
3/30/2024,9,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.18,8.31,708,TRUE,FALSE,Sunny
3/30/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.6,2.34,552,FALSE,FALSE,Sunny
3/30/2024,45,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.28,4.91,784,TRUE,FALSE,Cloudy
3/30/2024,7,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.26,9.59,345,FALSE,TRUE,Sunny
3/30/2024,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.52,7.45,608,FALSE,FALSE,Sunny
3/30/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.6,27.99,22,FALSE,FALSE,Cloudy
3/30/2024,41,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.28,5.07,458,FALSE,FALSE,Sunny
3/30/2024,11,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.95,6.42,933,TRUE,FALSE,Rainy
3/30/2024,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.16,7.11,413,FALSE,FALSE,Sunny
3/30/2024,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.34,15.1,355,FALSE,FALSE,Cloudy
3/30/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.62,24.47,343,FALSE,FALSE,Sunny
3/30/2024,45,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.98,2.77,527,FALSE,FALSE,Cloudy
3/30/2024,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.19,11.94,445,FALSE,FALSE,Cloudy
3/30/2024,33,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.15,2.79,895,TRUE,FALSE,Cloudy
3/30/2024,15,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.36,7.15,476,FALSE,FALSE,Cloudy
3/30/2024,49,Kopitiam,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,11.51,12.58,265,FALSE,FALSE,Sunny
3/30/2024,29,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.97,2.91,388,FALSE,FALSE,Cloudy
3/30/2024,33,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,31.64,51.73,100,FALSE,FALSE,Cloudy
3/30/2024,2,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.7,2.69,370,FALSE,FALSE,Sunny
3/30/2024,47,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.02,4.6,411,TRUE,FALSE,Rainy
3/30/2024,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.58,2.63,296,FALSE,FALSE,Sunny
3/30/2024,29,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.04,2.93,458,FALSE,FALSE,Sunny
3/31/2024,20,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.59,3.66,734,FALSE,FALSE,Cloudy
3/31/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.66,30.9,7,FALSE,FALSE,Rainy
3/31/2024,6,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.94,26.5,0,FALSE,FALSE,Sunny
3/31/2024,26,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.57,7.78,429,FALSE,FALSE,Sunny
3/31/2024,15,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.51,8.86,313,FALSE,FALSE,Cloudy
3/31/2024,41,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.64,4.86,462,FALSE,FALSE,Sunny
3/31/2024,1,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.26,2.69,632,FALSE,FALSE,Sunny
3/31/2024,42,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,33.9,57.06,0,FALSE,FALSE,Cloudy
3/31/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,18.65,24.69,150,FALSE,FALSE,Sunny
3/31/2024,30,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.68,12.05,454,FALSE,FALSE,Sunny
3/31/2024,20,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.28,13.3,210,TRUE,FALSE,Rainy
3/31/2024,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,51.25,60.11,170,FALSE,FALSE,Sunny
3/31/2024,5,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.72,10.94,656,FALSE,TRUE,Sunny
3/31/2024,44,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.66,4.69,599,TRUE,FALSE,Sunny
3/31/2024,19,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,16.39,22.76,224,FALSE,FALSE,Sunny
3/31/2024,7,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.38,4.46,439,FALSE,FALSE,Cloudy
3/31/2024,47,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.44,7.82,198,FALSE,FALSE,Cloudy
3/31/2024,10,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.86,28.33,69,FALSE,FALSE,Rainy
3/31/2024,42,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,43.91,71.17,117,FALSE,FALSE,Cloudy
3/31/2024,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.44,7.23,544,FALSE,FALSE,Cloudy
3/31/2024,10,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,20.07,20.96,178,FALSE,FALSE,Sunny
4/1/2024,7,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.64,6.38,246,FALSE,FALSE,Cloudy
4/1/2024,17,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.25,3.07,399,FALSE,FALSE,Rainy
4/1/2024,30,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.02,8.03,204,FALSE,FALSE,Cloudy
4/1/2024,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.58,9.9,367,FALSE,FALSE,Cloudy
4/1/2024,29,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,8.44,12.45,279,FALSE,FALSE,Rainy
4/1/2024,45,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.29,2.71,499,FALSE,FALSE,Sunny
4/1/2024,31,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.89,8.13,121,FALSE,FALSE,Cloudy
4/1/2024,31,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.85,6.31,278,FALSE,FALSE,Cloudy
4/1/2024,12,Cafe,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,27.21,48.38,9,FALSE,FALSE,Cloudy
4/1/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.74,21.68,191,FALSE,FALSE,Sunny
4/1/2024,37,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.11,2.39,582,FALSE,FALSE,Sunny
4/1/2024,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.26,7.95,319,FALSE,FALSE,Sunny
4/1/2024,12,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.88,34.97,236,FALSE,FALSE,Sunny
4/1/2024,40,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.24,8.77,278,FALSE,FALSE,Sunny
4/1/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.64,2.06,412,FALSE,FALSE,Cloudy
4/1/2024,49,Kopitiam,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,10.95,19.77,191,FALSE,FALSE,Sunny
4/1/2024,28,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,54.35,78.97,58,FALSE,FALSE,Cloudy
4/1/2024,33,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.35,3.65,477,TRUE,FALSE,Rainy
4/1/2024,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,25.27,48.6,128,FALSE,FALSE,Cloudy
4/1/2024,34,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.25,9.83,257,FALSE,FALSE,Cloudy
4/1/2024,46,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.93,3.95,599,FALSE,FALSE,Sunny
4/1/2024,28,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.62,8.6,434,TRUE,FALSE,Cloudy
4/1/2024,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,27.52,58.13,55,FALSE,FALSE,Cloudy
4/1/2024,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.54,3.45,610,TRUE,FALSE,Sunny
4/2/2024,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,36.38,72.48,90,FALSE,FALSE,Cloudy
4/2/2024,27,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.58,3.57,124,FALSE,FALSE,Rainy
4/2/2024,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,23.35,46.67,181,FALSE,FALSE,Cloudy
4/2/2024,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.63,1.76,852,TRUE,FALSE,Sunny
4/2/2024,37,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.3,2.43,1159,TRUE,FALSE,Sunny
4/2/2024,3,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.98,8.66,154,FALSE,FALSE,Sunny
4/2/2024,39,Casual Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,3.2,4.89,269,FALSE,FALSE,Sunny
4/2/2024,43,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,24.28,30.81,183,TRUE,FALSE,Cloudy
4/2/2024,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,29.91,54.6,289,FALSE,FALSE,Rainy
4/2/2024,7,Casual Dining,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.63,3.24,1000,TRUE,FALSE,Rainy
4/2/2024,38,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,38.4,57.93,62,FALSE,FALSE,Sunny
4/2/2024,19,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,12.65,19.82,218,FALSE,FALSE,Sunny
4/2/2024,34,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,13.23,23.22,152,FALSE,FALSE,Cloudy
4/2/2024,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.56,9.51,406,FALSE,FALSE,Sunny
4/2/2024,28,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,9.92,16.91,299,FALSE,FALSE,Sunny
4/2/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.55,31.97,113,FALSE,FALSE,Rainy
4/2/2024,13,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.81,7.91,200,FALSE,FALSE,Sunny
4/2/2024,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.98,7.99,401,FALSE,FALSE,Sunny
4/2/2024,37,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,9.61,21.63,9,FALSE,FALSE,Rainy
4/2/2024,17,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.59,4.46,487,TRUE,FALSE,Cloudy
4/2/2024,37,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,8.58,15.83,69,FALSE,FALSE,Sunny
4/2/2024,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,17.06,22.22,145,FALSE,FALSE,Cloudy
4/2/2024,1,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.35,7,404,FALSE,FALSE,Sunny
4/2/2024,41,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.97,17.95,58,FALSE,FALSE,Sunny
4/2/2024,34,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.73,3.03,1131,TRUE,FALSE,Sunny
4/2/2024,24,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,14.16,16.07,457,TRUE,FALSE,Cloudy
4/2/2024,21,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.79,2.94,1021,TRUE,FALSE,Sunny
4/2/2024,28,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.81,14.21,290,FALSE,FALSE,Rainy
4/2/2024,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.22,15.45,231,FALSE,FALSE,Sunny
4/2/2024,39,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.48,20.29,0,FALSE,FALSE,Rainy
4/2/2024,40,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,18.74,30.14,212,FALSE,FALSE,Rainy
4/2/2024,3,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,26.7,32.72,186,TRUE,FALSE,Cloudy
4/2/2024,48,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.69,10.45,226,FALSE,FALSE,Sunny
4/3/2024,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.36,11.24,403,FALSE,FALSE,Sunny
4/3/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,16.07,27.99,163,FALSE,FALSE,Sunny
4/3/2024,12,Cafe,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.64,11.3,34,FALSE,FALSE,Cloudy
4/3/2024,25,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,13.54,15.09,331,FALSE,FALSE,Cloudy
4/3/2024,28,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,5.35,10.13,78,FALSE,FALSE,Rainy
4/3/2024,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.41,9.77,364,FALSE,FALSE,Rainy
4/3/2024,19,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4,13.3,18.51,224,FALSE,FALSE,Sunny
4/3/2024,33,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,7.53,9.37,160,FALSE,FALSE,Cloudy
4/3/2024,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.21,12.06,453,FALSE,FALSE,Sunny
4/3/2024,11,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,12.64,15.56,255,FALSE,FALSE,Sunny
4/3/2024,24,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.77,3.1,1066,TRUE,FALSE,Sunny
4/3/2024,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.75,25.65,0,FALSE,FALSE,Cloudy
